ValorLiq;OrgCompras;TipoDoc;Centro;CriadorPedido;Primeiro Gerência de Linha;Primeiro getPessoa.Gerência;TipoContrato;Ptnct;GrupoMerc;Itens não alterados
1100;OC1;Tipo1;Centro3;Criador51;Linha3;Gerencia3;tipocon1;Não;GM649;0
1101;OC1;Tipo2;Centro16;Criador82;Linha2;Gerencia5;tipocon2;Não;GM436;0
1102;OC1;Tipo2;Centro2;Criador95;Linha2;Gerencia6;tipocon2;Não;GM13;1
1102;OC1;Tipo1;Centro49;Criador28;Linha1;Gerencia1;tipocon1;Não;GM628;0
1103;OC1;Tipo1;Centro25;Criador3;Linha3;Gerencia3;tipocon1;Não;GM589;0
1103;OC1;Tipo1;Centro14;Criador51;Linha3;Gerencia3;tipocon1;Não;GM589;1
1103;OC4;Tipo2;Centro28;Criador52;Linha2;Gerencia5;tipocon2;Sim;GM407;0
1104;OC1;Tipo2;Centro24;Criador3;Linha3;Gerencia3;tipocon2;Não;GM242;0
1104;OC1;Tipo2;Centro25;Criador108;Linha1;Gerencia7;tipocon2;Não;GM105;0
1104;OC2;Tipo2;Centro26;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM650;1
1105;OC4;Tipo2;Centro5;Criador18;Linha3;Gerencia3;tipocon2;Sim;GM361;1
1105;OC4;Tipo2;Centro33;Criador50;Linha2;Gerencia5;tipocon2;Sim;GM407;0
1107;OC1;Tipo1;Centro5;Criador5;Linha2;Gerencia2;tipocon1;Não;GM9;1
1107;OC2;Tipo2;Centro16;Criador26;Linha2;Gerencia5;tipocon2;Sim;GM213;1
1108;OC4;Tipo2;Centro13;Criador90;Linha2;Gerencia5;tipocon2;Sim;GM651;0
1108;OC1;Tipo2;Centro8;Criador70;Linha2;Gerencia5;tipocon2;Não;GM253;1
1108;OC1;Tipo1;Centro41;Criador3;Linha3;Gerencia3;tipocon1;Não;GM4;1
1109;OC1;Tipo1;Centro3;Criador3;Linha3;Gerencia3;tipocon1;Não;GM6;0
1109;OC1;Tipo1;Centro3;Criador46;Linha2;Gerencia6;tipocon1;Não;GM6;0
1109;OC4;Tipo2;Centro4;Criador63;Linha2;Gerencia5;tipocon2;Sim;GM6;0
1110;OC2;Tipo2;Centro14;Criador35;Linha2;Gerencia5;tipocon2;Sim;GM110;1
1110;OC1;Tipo1;Centro25;Criador3;Linha3;Gerencia3;tipocon1;Não;GM13;0
1110;OC4;Tipo2;Centro34;Criador52;Linha2;Gerencia5;tipocon2;Sim;GM213;1
1110;OC1;Tipo2;Centro19;Criador89;Linha1;Gerencia11;tipocon2;Não;GM284;0
1112;OC2;Tipo2;Centro19;Criador11;Linha2;Gerencia5;tipocon2;Sim;GM652;0
1112;OC2;Tipo2;Centro22;Criador78;Linha2;Gerencia5;tipocon2;Sim;GM257;0
1112;OC1;Tipo1;Centro5;Criador28;Linha1;Gerencia1;tipocon1;Não;GM653;1
1114;OC1;Tipo1;Centro11;Criador3;Linha3;Gerencia3;tipocon1;Não;GM3;1
1116;OC1;Tipo2;Centro32;Criador108;Linha1;Gerencia7;tipocon2;Não;GM148;0
1116;OC1;Tipo2;Centro25;Criador107;Linha1;Gerencia11;tipocon2;Não;GM313;1
1116;OC1;Tipo1;Centro4;Criador3;Linha3;Gerencia3;tipocon1;Não;GM7;1
1118;OC1;Tipo2;Centro9;Criador82;Linha2;Gerencia5;tipocon2;Não;GM91;0
1118;OC1;Tipo2;Centro5;Criador3;Linha3;Gerencia3;tipocon2;Não;GM3;0
1118;OC1;Tipo2;Centro24;Criador95;Linha2;Gerencia6;tipocon2;Não;GM38;1
1119;OC1;Tipo1;Centro5;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;1
1119;OC1;Tipo1;Centro103;Criador51;Linha3;Gerencia3;tipocon1;Não;GM126;1
1121;OC2;Tipo2;Centro19;Criador78;Linha2;Gerencia5;tipocon2;Sim;GM604;1
1122;OC2;Tipo2;Centro40;Criador71;Linha2;Gerencia5;tipocon2;Sim;GM396;0
1122;OC1;Tipo1;Centro16;Criador28;Linha1;Gerencia1;tipocon1;Não;GM84;0
1122;OC4;Tipo2;Centro5;Criador72;Linha3;Gerencia3;tipocon2;Sim;GM336;1
1122;OC1;Tipo2;Centro9;Criador46;Linha2;Gerencia6;tipocon2;Não;GM38;1
1123;OC1;Tipo1;Centro14;Criador3;Linha3;Gerencia3;tipocon1;Não;GM314;1
1124;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM55;1
1125;OC4;Tipo2;Centro8;Criador14;Linha2;Gerencia5;tipocon2;Sim;GM401;1
1125;OC1;Tipo2;Centro11;Criador3;Linha3;Gerencia3;tipocon2;Não;GM3;0
1125;OC2;Tipo2;Centro22;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM609;0
1126;OC2;Tipo2;Centro68;Criador26;Linha2;Gerencia5;tipocon2;Sim;GM654;0
1127;OC1;Tipo2;Centro24;Criador95;Linha2;Gerencia6;tipocon2;Não;GM38;1
1127;OC1;Tipo1;Centro31;Criador3;Linha3;Gerencia3;tipocon1;Não;GM238;1
1128;OC2;Tipo2;Centro88;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM232;0
1128;OC1;Tipo1;Centro30;Criador3;Linha3;Gerencia3;tipocon1;Não;GM245;1
1129;OC1;Tipo2;Centro39;Criador39;Linha2;Gerencia6;tipocon2;Não;GM2;0
1129;OC1;Tipo2;Centro22;Criador3;Linha3;Gerencia3;tipocon2;Não;GM200;1
1130;OC1;Tipo2;Centro25;Criador3;Linha3;Gerencia3;tipocon2;Não;GM257;0
1130;OC1;Tipo1;Centro6;Criador3;Linha3;Gerencia3;tipocon1;Não;GM293;1
1132;OC4;Tipo2;Centro28;Criador68;Linha2;Gerencia5;tipocon2;Sim;GM536;0
1132;OC1;Tipo1;Centro28;Criador3;Linha3;Gerencia3;tipocon1;Não;GM38;1
1133;OC1;Tipo1;Centro7;Criador4;Linha2;Gerencia2;tipocon1;Não;GM6;1
1134;OC1;Tipo2;Centro24;Criador3;Linha3;Gerencia3;tipocon2;Não;GM238;0
1134;OC1;Tipo2;Centro14;Criador24;Linha2;Gerencia5;tipocon2;Não;GM505;1
1134;OC3;Tipo2;Centro101;Criador43;Linha2;Gerencia5;tipocon2;Sim;GM6;0
1134;OC4;Tipo2;Centro34;Criador68;Linha2;Gerencia5;tipocon2;Sim;GM560;0
1135;OC4;Tipo2;Centro49;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM655;0
1135;OC1;Tipo2;Centro13;Criador109;Linha2;Gerencia5;tipocon2;Não;GM336;0
1136;OC1;Tipo1;Centro11;Criador3;Linha3;Gerencia3;tipocon1;Não;GM3;1
1138;OC2;Tipo2;Centro21;Criador52;Linha2;Gerencia5;tipocon2;Sim;GM656;0
1138;OC1;Tipo1;Centro20;Criador40;Linha1;Gerencia1;tipocon1;Não;GM657;1
1138;OC1;Tipo1;Centro31;Criador3;Linha3;Gerencia3;tipocon1;Não;GM238;1
1138;OC1;Tipo1;Centro54;Criador99;Linha12;Gerencia19;tipocon1;Não;GM303;0
1141;OC1;Tipo1;Centro50;Criador6;Linha2;Gerencia2;tipocon1;Não;GM9;0
1142;OC1;Tipo2;Centro18;Criador107;Linha1;Gerencia11;tipocon2;Não;GM238;1
1143;OC4;Tipo2;Centro24;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM343;1
1143;OC1;Tipo1;Centro38;Criador1;Linha1;Gerencia1;tipocon1;Não;GM403;1
1143;OC1;Tipo1;Centro8;Criador1;Linha1;Gerencia1;tipocon1;Não;GM403;1
1143;OC4;Tipo2;Centro28;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM50;1
1143;OC2;Tipo2;Centro40;Criador52;Linha2;Gerencia5;tipocon2;Sim;GM325;0
1144;OC1;Tipo1;Centro10;Criador6;Linha2;Gerencia2;tipocon1;Não;GM6;1
1144;OC1;Tipo1;Centro19;Criador3;Linha3;Gerencia3;tipocon1;Não;GM128;0
1144;OC1;Tipo2;Centro24;Criador61;Linha2;Gerencia5;tipocon2;Não;GM289;0
1145;OC1;Tipo1;Centro34;Criador3;Linha3;Gerencia3;tipocon1;Não;GM536;1
1146;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM55;1
1146;OC1;Tipo1;Centro5;Criador5;Linha2;Gerencia2;tipocon1;Não;GM13;1
1146;OC2;Tipo2;Centro14;Criador49;Linha2;Gerencia5;tipocon2;Sim;GM117;1
1147;OC2;Tipo2;Centro19;Criador102;Linha3;Gerencia3;tipocon2;Sim;GM118;1
1148;OC2;Tipo2;Centro22;Criador32;Linha2;Gerencia5;tipocon2;Sim;GM505;0
1148;OC1;Tipo2;Centro25;Criador3;Linha3;Gerencia3;tipocon2;Não;GM339;1
1149;OC1;Tipo2;Centro17;Criador3;Linha3;Gerencia3;tipocon2;Não;GM658;1
1150;OC1;Tipo1;Centro41;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;1
1150;OC1;Tipo1;Centro11;Criador1;Linha1;Gerencia1;tipocon1;Não;GM403;0
1152;OC2;Tipo2;Centro16;Criador26;Linha2;Gerencia5;tipocon2;Sim;GM337;0
1152;OC1;Tipo1;Centro25;Criador1;Linha1;Gerencia1;tipocon1;Não;GM383;0
1152;OC1;Tipo2;Centro16;Criador79;Linha2;Gerencia5;tipocon2;Não;GM213;1
1155;OC1;Tipo1;Centro10;Criador6;Linha2;Gerencia2;tipocon1;Não;GM6;1
1156;OC1;Tipo1;Centro3;Criador5;Linha2;Gerencia2;tipocon1;Não;GM6;1
1156;OC1;Tipo1;Centro8;Criador1;Linha1;Gerencia1;tipocon1;Não;GM63;1
1157;OC1;Tipo1;Centro15;Criador1;Linha1;Gerencia1;tipocon1;Não;GM333;1
1157;OC1;Tipo1;Centro5;Criador3;Linha3;Gerencia3;tipocon1;Não;GM193;1
1157;OC2;Tipo2;Centro47;Criador56;Linha2;Gerencia5;tipocon2;Sim;GM113;0
1158;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM126;1
1158;OC1;Tipo1;Centro52;Criador3;Linha3;Gerencia3;tipocon1;Não;GM364;1
1159;OC1;Tipo1;Centro1;Criador6;Linha2;Gerencia2;tipocon1;Não;GM233;1
1159;OC4;Tipo2;Centro9;Criador80;Linha3;Gerencia3;tipocon2;Sim;GM12;1
1160;OC1;Tipo1;Centro27;Criador7;Linha4;Gerencia4;tipocon1;Não;GM55;0
1160;OC2;Tipo2;Centro32;Criador42;Linha2;Gerencia5;tipocon2;Sim;GM505;1
1160;OC1;Tipo2;Centro22;Criador3;Linha3;Gerencia3;tipocon2;Não;GM84;1
1161;OC1;Tipo1;Centro19;Criador5;Linha2;Gerencia2;tipocon1;Não;GM659;0
1161;OC1;Tipo1;Centro14;Criador5;Linha2;Gerencia2;tipocon1;Não;GM2;1
1162;OC1;Tipo1;Centro25;Criador3;Linha3;Gerencia3;tipocon1;Não;GM13;1
1162;OC1;Tipo1;Centro1;Criador3;Linha3;Gerencia3;tipocon1;Não;GM13;1
1162;OC1;Tipo2;Centro25;Criador3;Linha3;Gerencia3;tipocon2;Não;GM313;0
1162;OC2;Tipo2;Centro81;Criador71;Linha2;Gerencia5;tipocon2;Sim;GM6;1
1162;OC2;Tipo2;Centro6;Criador14;Linha2;Gerencia5;tipocon2;Sim;GM18;0
1165;OC1;Tipo2;Centro14;Criador3;Linha3;Gerencia3;tipocon2;Não;GM84;1
1170;OC2;Tipo2;Centro32;Criador68;Linha2;Gerencia5;tipocon2;Sim;GM99;0
1170;OC1;Tipo1;Centro14;Criador3;Linha3;Gerencia3;tipocon1;Não;GM484;0
1170;OC1;Tipo1;Centro26;Criador12;Linha4;Gerencia4;tipocon1;Não;GM439;0
1171;OC1;Tipo1;Centro34;Criador7;Linha4;Gerencia4;tipocon1;Não;GM3;0
1171;OC2;Tipo2;Centro7;Criador67;Linha3;Gerencia3;tipocon2;Sim;GM101;1
1171;OC4;Tipo2;Centro64;Criador18;Linha3;Gerencia3;tipocon2;Sim;GM346;0
1172;OC1;Tipo2;Centro16;Criador3;Linha3;Gerencia3;tipocon2;Não;GM540;0
1172;OC2;Tipo2;Centro72;Criador38;Linha2;Gerencia5;tipocon2;Sim;GM587;0
1173;OC1;Tipo1;Centro16;Criador1;Linha1;Gerencia1;tipocon1;Não;GM472;0
1173;OC1;Tipo2;Centro3;Criador61;Linha2;Gerencia5;tipocon2;Não;GM9;0
1174;OC1;Tipo2;Centro3;Criador3;Linha3;Gerencia3;tipocon2;Não;GM567;1
1174;OC1;Tipo1;Centro9;Criador100;Linha1;Gerencia1;tipocon1;Não;GM112;0
1176;OC1;Tipo1;Centro5;Criador3;Linha3;Gerencia3;tipocon1;Não;GM293;1
1177;OC1;Tipo1;Centro5;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;0
1177;OC1;Tipo1;Centro22;Criador3;Linha3;Gerencia3;tipocon1;Não;GM364;1
1179;OC1;Tipo1;Centro46;Criador7;Linha4;Gerencia4;tipocon1;Não;GM27;1
1179;OC1;Tipo1;Centro44;Criador40;Linha1;Gerencia1;tipocon1;Não;GM112;1
1179;OC1;Tipo2;Centro25;Criador3;Linha3;Gerencia3;tipocon2;Não;GM251;0
1180;OC1;Tipo2;Centro3;Criador3;Linha3;Gerencia3;tipocon2;Não;GM497;1
1180;OC3;Tipo2;Centro105;Criador32;Linha2;Gerencia5;tipocon2;Sim;GM482;1
1180;OC2;Tipo2;Centro22;Criador31;Linha2;Gerencia5;tipocon2;Sim;GM13;1
1180;OC2;Tipo2;Centro14;Criador36;Linha2;Gerencia5;tipocon2;Sim;GM247;0
1180;OC4;Tipo2;Centro9;Criador43;Linha2;Gerencia5;tipocon2;Sim;GM609;0
1180;OC1;Tipo2;Centro52;Criador3;Linha3;Gerencia3;tipocon2;Não;GM63;1
1181;OC1;Tipo2;Centro24;Criador29;Linha2;Gerencia6;tipocon2;Não;GM239;0
1181;OC1;Tipo2;Centro45;Criador30;Linha1;Gerencia11;tipocon2;Não;GM660;0
1183;OC1;Tipo1;Centro3;Criador3;Linha3;Gerencia3;tipocon1;Não;GM505;0
1184;OC1;Tipo2;Centro69;Criador24;Linha2;Gerencia5;tipocon2;Não;GM36;0
1186;OC1;Tipo2;Centro9;Criador46;Linha2;Gerencia6;tipocon2;Não;GM38;1
1187;OC2;Tipo2;Centro3;Criador36;Linha2;Gerencia5;tipocon2;Sim;GM126;0
1188;OC1;Tipo2;Centro106;Criador132;Linha4;Gerencia4;tipocon2;Não;GM616;0
1189;OC1;Tipo1;Centro9;Criador100;Linha1;Gerencia1;tipocon1;Não;GM112;0
1190;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM14;1
1190;OC1;Tipo2;Centro9;Criador46;Linha2;Gerencia6;tipocon2;Não;GM38;1
1190;OC1;Tipo1;Centro11;Criador3;Linha3;Gerencia3;tipocon1;Não;GM60;0
1191;OC1;Tipo2;Centro3;Criador3;Linha3;Gerencia3;tipocon2;Não;GM336;0
1192;OC1;Tipo1;Centro14;Criador1;Linha1;Gerencia1;tipocon1;Não;GM403;1
1192;OC1;Tipo1;Centro26;Criador3;Linha3;Gerencia3;tipocon1;Não;GM77;0
1193;OC2;Tipo2;Centro32;Criador68;Linha2;Gerencia5;tipocon2;Sim;GM244;0
1194;OC1;Tipo1;Centro20;Criador3;Linha3;Gerencia3;tipocon1;Não;GM13;1
1194;OC4;Tipo2;Centro28;Criador43;Linha2;Gerencia5;tipocon2;Sim;GM298;1
1195;OC1;Tipo2;Centro24;Criador82;Linha2;Gerencia5;tipocon2;Não;GM27;0
1195;OC1;Tipo1;Centro11;Criador3;Linha3;Gerencia3;tipocon1;Não;GM343;0
1198;OC4;Tipo2;Centro18;Criador18;Linha3;Gerencia3;tipocon2;Sim;GM118;1
1198;OC1;Tipo2;Centro9;Criador85;Linha2;Gerencia5;tipocon2;Não;GM661;0
1198;OC1;Tipo2;Centro16;Criador3;Linha3;Gerencia3;tipocon2;Não;GM238;1
1198;OC1;Tipo1;Centro9;Criador5;Linha2;Gerencia2;tipocon1;Não;GM233;1
1199;OC1;Tipo1;Centro11;Criador3;Linha3;Gerencia3;tipocon1;Não;GM458;0
1199;OC1;Tipo1;Centro6;Criador1;Linha1;Gerencia1;tipocon1;Não;GM403;1
1201;OC1;Tipo2;Centro16;Criador3;Linha3;Gerencia3;tipocon2;Não;GM251;0
1201;OC1;Tipo1;Centro4;Criador100;Linha1;Gerencia1;tipocon1;Não;GM112;1
1202;OC1;Tipo1;Centro34;Criador40;Linha1;Gerencia1;tipocon1;Não;GM51;0
1202;OC4;Tipo2;Centro5;Criador67;Linha3;Gerencia3;tipocon2;Sim;GM11;0
1203;OC2;Tipo2;Centro22;Criador78;Linha2;Gerencia5;tipocon2;Sim;GM257;1
1203;OC1;Tipo1;Centro10;Criador6;Linha2;Gerencia2;tipocon1;Não;GM40;1
1204;OC1;Tipo2;Centro7;Criador3;Linha3;Gerencia3;tipocon2;Não;GM555;1
1205;OC1;Tipo1;Centro25;Criador3;Linha3;Gerencia3;tipocon1;Não;GM2;1
1206;OC1;Tipo1;Centro78;Criador1;Linha1;Gerencia1;tipocon1;Não;GM424;1
1206;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM7;1
1207;OC1;Tipo2;Centro41;Criador3;Linha3;Gerencia3;tipocon2;Não;GM416;1
1207;OC1;Tipo2;Centro16;Criador3;Linha3;Gerencia3;tipocon2;Não;GM534;0
1209;OC4;Tipo2;Centro24;Criador68;Linha2;Gerencia5;tipocon2;Sim;GM343;0
1210;OC1;Tipo1;Centro51;Criador3;Linha3;Gerencia3;tipocon1;Não;GM13;0
1210;OC1;Tipo1;Centro50;Criador1;Linha1;Gerencia1;tipocon1;Não;GM212;0
1211;OC2;Tipo2;Centro26;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM449;0
1212;OC1;Tipo2;Centro45;Criador13;Linha1;Gerencia7;tipocon2;Não;GM313;1
1214;OC1;Tipo1;Centro5;Criador3;Linha3;Gerencia3;tipocon1;Não;GM536;1
1215;OC1;Tipo1;Centro33;Criador28;Linha1;Gerencia1;tipocon1;Não;GM192;0
1220;OC1;Tipo2;Centro4;Criador3;Linha3;Gerencia3;tipocon2;Não;GM62;1
1221;OC1;Tipo1;Centro40;Criador3;Linha3;Gerencia3;tipocon1;Não;GM588;0
1221;OC4;Tipo2;Centro24;Criador59;Linha2;Gerencia5;tipocon2;Sim;GM242;1
1221;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM106;1
1223;OC1;Tipo2;Centro3;Criador3;Linha3;Gerencia3;tipocon2;Não;GM200;0
1223;OC1;Tipo2;Centro3;Criador3;Linha3;Gerencia3;tipocon2;Não;GM126;0
1224;OC1;Tipo1;Centro38;Criador1;Linha1;Gerencia1;tipocon1;Não;GM424;1
1225;OC2;Tipo2;Centro1;Criador67;Linha3;Gerencia3;tipocon2;Sim;GM210;0
1225;OC4;Tipo2;Centro59;Criador52;Linha2;Gerencia5;tipocon2;Sim;GM143;0
1225;OC1;Tipo1;Centro7;Criador1;Linha1;Gerencia1;tipocon1;Não;GM538;0
1225;OC1;Tipo2;Centro32;Criador108;Linha1;Gerencia7;tipocon2;Não;GM518;0
1225;OC2;Tipo2;Centro16;Criador57;Linha2;Gerencia5;tipocon2;Sim;GM213;1
1226;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM55;1
1227;OC1;Tipo1;Centro1;Criador1;Linha1;Gerencia1;tipocon1;Não;GM403;1
1227;OC1;Tipo2;Centro9;Criador3;Linha3;Gerencia3;tipocon2;Não;GM91;1
1228;OC1;Tipo1;Centro93;Criador3;Linha3;Gerencia3;tipocon1;Não;GM662;0
1228;OC1;Tipo1;Centro105;Criador3;Linha3;Gerencia3;tipocon1;Não;GM662;0
1229;OC4;Tipo2;Centro28;Criador31;Linha2;Gerencia5;tipocon2;Sim;GM14;0
1231;OC1;Tipo1;Centro3;Criador12;Linha4;Gerencia4;tipocon1;Não;GM239;1
1232;OC2;Tipo2;Centro14;Criador63;Linha2;Gerencia5;tipocon2;Sim;GM136;1
1233;OC1;Tipo2;Centro41;Criador3;Linha3;Gerencia3;tipocon2;Não;GM343;0
1234;OC1;Tipo1;Centro50;Criador1;Linha1;Gerencia1;tipocon1;Não;GM293;1
1235;OC1;Tipo1;Centro13;Criador3;Linha3;Gerencia3;tipocon1;Não;GM106;1
1235;OC2;Tipo2;Centro25;Criador37;Linha3;Gerencia3;tipocon2;Sim;GM513;1
1235;OC4;Tipo2;Centro28;Criador68;Linha2;Gerencia5;tipocon2;Sim;GM152;1
1235;OC1;Tipo2;Centro34;Criador13;Linha1;Gerencia7;tipocon2;Não;GM663;1
1235;OC1;Tipo2;Centro25;Criador3;Linha3;Gerencia3;tipocon2;Não;GM313;1
1235;OC2;Tipo2;Centro16;Criador66;Linha2;Gerencia5;tipocon2;Sim;GM199;1
1235;OC1;Tipo2;Centro4;Criador46;Linha2;Gerencia6;tipocon2;Não;GM664;1
1235;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM126;1
1238;OC4;Tipo2;Centro33;Criador57;Linha2;Gerencia5;tipocon2;Sim;GM665;0
1238;OC1;Tipo2;Centro27;Criador29;Linha2;Gerencia6;tipocon2;Não;GM9;0
1238;OC1;Tipo1;Centro14;Criador1;Linha1;Gerencia1;tipocon1;Não;GM1;1
1239;OC1;Tipo1;Centro13;Criador3;Linha3;Gerencia3;tipocon1;Não;GM126;1
1239;OC2;Tipo2;Centro81;Criador71;Linha2;Gerencia5;tipocon2;Sim;GM6;1
1239;OC2;Tipo2;Centro47;Criador66;Linha2;Gerencia5;tipocon2;Sim;GM83;1
1239;OC1;Tipo1;Centro20;Criador12;Linha4;Gerencia4;tipocon1;Não;GM182;1
1239;OC1;Tipo2;Centro11;Criador103;Linha3;Gerencia3;tipocon2;Não;GM38;0
1240;OC1;Tipo1;Centro25;Criador3;Linha3;Gerencia3;tipocon1;Não;GM165;0
1240;OC1;Tipo2;Centro28;Criador79;Linha2;Gerencia5;tipocon2;Não;GM512;0
1240;OC1;Tipo1;Centro29;Criador1;Linha1;Gerencia1;tipocon1;Não;GM403;1
1240;OC4;Tipo2;Centro9;Criador38;Linha2;Gerencia5;tipocon2;Sim;GM89;1
1241;OC1;Tipo2;Centro9;Criador82;Linha2;Gerencia5;tipocon2;Não;GM91;0
1242;OC1;Tipo1;Centro27;Criador23;Linha6;Gerencia9;tipocon1;Não;GM346;0
1243;OC2;Tipo2;Centro29;Criador32;Linha2;Gerencia5;tipocon2;Sim;GM574;0
1243;OC1;Tipo1;Centro24;Criador12;Linha4;Gerencia4;tipocon1;Não;GM89;1
1243;OC1;Tipo2;Centro3;Criador3;Linha3;Gerencia3;tipocon2;Não;GM6;1
1244;OC4;Tipo2;Centro5;Criador66;Linha2;Gerencia5;tipocon2;Sim;GM407;0
1245;OC1;Tipo1;Centro40;Criador3;Linha3;Gerencia3;tipocon1;Não;GM588;1
1245;OC2;Tipo2;Centro22;Criador58;Linha2;Gerencia5;tipocon2;Sim;GM552;1
1246;OC4;Tipo2;Centro5;Criador42;Linha2;Gerencia5;tipocon2;Sim;GM242;0
1246;OC1;Tipo2;Centro8;Criador79;Linha2;Gerencia5;tipocon2;Não;GM91;1
1246;OC1;Tipo1;Centro24;Criador12;Linha4;Gerencia4;tipocon1;Não;GM594;0
1247;OC1;Tipo1;Centro5;Criador100;Linha1;Gerencia1;tipocon1;Não;GM112;0
1248;OC1;Tipo1;Centro16;Criador3;Linha3;Gerencia3;tipocon1;Não;GM128;1
1249;OC1;Tipo2;Centro17;Criador3;Linha3;Gerencia3;tipocon2;Não;GM666;1
1249;OC2;Tipo2;Centro54;Criador35;Linha2;Gerencia5;tipocon2;Sim;GM365;0
1249;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM106;1
1250;OC1;Tipo1;Centro24;Criador28;Linha1;Gerencia1;tipocon1;Não;GM667;1
1250;OC1;Tipo2;Centro14;Criador3;Linha3;Gerencia3;tipocon2;Não;GM88;1
1251;OC1;Tipo1;Centro25;Criador3;Linha3;Gerencia3;tipocon1;Não;GM155;1
1252;OC2;Tipo2;Centro19;Criador19;Linha2;Gerencia5;tipocon2;Sim;GM93;1
1252;OC4;Tipo2;Centro33;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM382;1
1252;OC4;Tipo2;Centro33;Criador67;Linha3;Gerencia3;tipocon2;Sim;GM382;1
1253;OC1;Tipo2;Centro24;Criador3;Linha3;Gerencia3;tipocon2;Não;GM242;0
1253;OC2;Tipo2;Centro31;Criador43;Linha2;Gerencia5;tipocon2;Sim;GM307;0
1253;OC1;Tipo1;Centro34;Criador1;Linha1;Gerencia1;tipocon1;Não;GM7;0
1254;OC1;Tipo1;Centro14;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;1
1254;OC1;Tipo2;Centro9;Criador3;Linha3;Gerencia3;tipocon2;Não;GM9;1
1256;OC1;Tipo1;Centro4;Criador3;Linha3;Gerencia3;tipocon1;Não;GM14;1
1256;OC2;Tipo2;Centro3;Criador71;Linha2;Gerencia5;tipocon2;Sim;GM449;1
1256;OC1;Tipo2;Centro5;Criador3;Linha3;Gerencia3;tipocon2;Não;GM337;1
1256;OC1;Tipo1;Centro24;Criador12;Linha4;Gerencia4;tipocon1;Não;GM89;1
1256;OC4;Tipo2;Centro4;Criador78;Linha2;Gerencia5;tipocon2;Sim;GM407;0
1258;OC1;Tipo1;Centro5;Criador28;Linha1;Gerencia1;tipocon1;Não;GM509;1
1258;OC2;Tipo2;Centro35;Criador31;Linha2;Gerencia5;tipocon2;Sim;GM174;1
1258;OC2;Tipo2;Centro35;Criador71;Linha2;Gerencia5;tipocon2;Sim;GM108;0
1261;OC1;Tipo1;Centro18;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;0
1261;OC2;Tipo2;Centro32;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM213;0
1261;OC2;Tipo2;Centro40;Criador68;Linha2;Gerencia5;tipocon2;Sim;GM245;1
1262;OC1;Tipo1;Centro58;Criador1;Linha1;Gerencia1;tipocon1;Não;GM403;1
1262;OC1;Tipo1;Centro22;Criador1;Linha1;Gerencia1;tipocon1;Não;GM403;0
1262;OC1;Tipo2;Centro25;Criador3;Linha3;Gerencia3;tipocon2;Não;GM155;0
1262;OC1;Tipo2;Centro68;Criador98;Linha1;Gerencia7;tipocon2;Não;GM228;0
1263;OC1;Tipo2;Centro24;Criador44;Linha2;Gerencia5;tipocon2;Não;GM458;1
1265;OC1;Tipo1;Centro7;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;0
1266;OC2;Tipo2;Centro21;Criador35;Linha2;Gerencia5;tipocon2;Sim;GM531;0
1266;OC1;Tipo1;Centro3;Criador3;Linha3;Gerencia3;tipocon1;Não;GM253;1
1267;OC2;Tipo2;Centro19;Criador59;Linha2;Gerencia5;tipocon2;Sim;GM205;1
1269;OC2;Tipo2;Centro29;Criador14;Linha2;Gerencia5;tipocon2;Sim;GM209;0
1269;OC1;Tipo2;Centro30;Criador44;Linha2;Gerencia5;tipocon2;Não;GM80;1
1270;OC2;Tipo2;Centro16;Criador37;Linha3;Gerencia3;tipocon2;Sim;GM668;1
1270;OC2;Tipo2;Centro22;Criador26;Linha2;Gerencia5;tipocon2;Sim;GM306;0
1270;OC2;Tipo2;Centro7;Criador36;Linha2;Gerencia5;tipocon2;Sim;GM475;1
1270;OC4;Tipo2;Centro24;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM167;1
